
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2021-04-06T20:28:34Z,,36.151043940335512,-80.265824859961867,36.421919977292418,-79.743835804983974,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
1,"Segment 08",,,,,,"DarkRed",

trkseg
ID,trkID,
1,1,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
44,1,36.397876655682921,-80.262835873290896,499.53515625,,,,,,,,,,,,,,,,,,,,,,
45,1,36.397930299863219,-80.262790275737643,498.92578125,,,,,,,,,,,,,,,,,,,,,,
46,1,36.397972712293267,-80.262724058702588,498.1328125,,,,,,,,,,,,,,,,,,,,,,
47,1,36.398006156086922,-80.262651639059186,497.4140625,,,,,,,,,,,,,,,,,,,,,,
48,1,36.398083018139005,-80.26257804594934,496.19140625,,,,,,,,,,,,,,,,,,,,,,
49,1,36.398121910169721,-80.262536555528641,495.3203125,,,,,,,,,,,,,,,,,,,,,,
50,1,36.39817320741713,-80.262482743710279,494.1875,,,,,,,,,,,,,,,,,,,,,,
51,1,36.398224588483572,-80.262458184733987,493.24609375,,,,,,,,,,,,,,,,,,,,,,
52,1,36.398255936801434,-80.262465812265873,492.84375,,,,,,,,,,,,,,,,,,,,,,
53,1,36.398305390030146,-80.262496490031481,492.2265625,,,,,,,,,,,,,,,,,,,,,,
54,1,36.398341851308942,-80.262508895248175,491.640625,,,,,,,,,,,,,,,,,,,,,,
55,1,36.398388538509607,-80.262490790337324,490.8359375,,,,,,,,,,,,,,,,,,,,,,
56,1,36.398428604006767,-80.26245005428791,490.18359375,,,,,,,,,,,,,,,,,,,,,,
57,1,36.398470681160688,-80.262386268004775,489.46484375,,,,,,,,,,,,,,,,,,,,,,
58,1,36.398492893204093,-80.262334132567048,488.82421875,,,,,,,,,,,,,,,,,,,,,,
59,1,36.398521307855844,-80.262267496436834,488.00390625,,,,,,,,,,,,,,,,,,,,,,
60,1,36.398549973964691,-80.262215863913298,487.26171875,,,,,,,,,,,,,,,,,,,,,,
61,1,36.398584675043821,-80.262156100943685,486.65625,,,,,,,,,,,,,,,,,,,,,,
62,1,36.398617113009095,-80.262101953849196,486.12890625,,,,,,,,,,,,,,,,,,,,,,
63,1,36.398654161021113,-80.262042107060552,485.52734375,,,,,,,,,,,,,,,,,,,,,,
64,1,36.398676037788391,-80.261987540870905,485.09765625,,,,,,,,,,,,,,,,,,,,,,
65,1,36.398700177669525,-80.26190816424787,484.62109375,,,,,,,,,,,,,,,,,,,,,,
66,1,36.39871115796268,-80.261856280267239,484.421875,,,,,,,,,,,,,,,,,,,,,,
67,1,36.398733202368021,-80.261806743219495,483.984375,,,,,,,,,,,,,,,,,,,,,,
68,1,36.398786343634129,-80.261759217828512,483.046875,,,,,,,,,,,,,,,,,,,,,,
69,1,36.398835461586714,-80.261724768206477,482.265625,,,,,,,,,,,,,,,,,,,,,,
70,1,36.398896230384707,-80.261684199795127,481.4375,,,,,,,,,,,,,,,,,,,,,,
71,1,36.398960268124938,-80.261628711596131,480.19921875,,,,,,,,,,,,,,,,,,,,,,
72,1,36.399011146277189,-80.261573139578104,478.82421875,,,,,,,,,,,,,,,,,,,,,,
73,1,36.399055738002062,-80.261472221463919,477.6953125,,,,,,,,,,,,,,,,,,,,,,
74,1,36.399093791842461,-80.261336686089635,476.55859375,,,,,,,,,,,,,,,,,,,,,,
75,1,36.399136958643794,-80.26123920455575,474.921875,,,,,,,,,,,,,,,,,,,,,,
76,1,36.399155063554645,-80.261141387745738,473.07421875,,,,,,,,,,,,,,,,,,,,,,
77,1,36.39916654676199,-80.261045331135392,471.375,,,,,,,,,,,,,,,,,,,,,,
78,1,36.399159086868167,-80.260961009189487,470.12890625,,,,,,,,,,,,,,,,,,,,,,
79,1,36.399163110181689,-80.260908203199506,469.17578125,,,,,,,,,,,,,,,,,,,,,,
80,1,36.399213569238782,-80.260875597596169,467.4609375,,,,,,,,,,,,,,,,,,,,,,
81,1,36.399312810972333,-80.260853469371796,464.82421875,,,,,,,,,,,,,,,,,,,,,,
82,1,36.399399815127254,-80.260878698900342,463.2109375,,,,,,,,,,,,,,,,,,,,,,
83,1,36.399494614452124,-80.260891690850258,461.05859375,,,,,,,,,,,,,,,,,,,,,,
84,1,36.399565860629082,-80.260898480191827,459.41796875,,,,,,,,,,,,,,,,,,,,,,
85,1,36.399620342999697,-80.260912477970123,458.4453125,,,,,,,,,,,,,,,,,,,,,,
86,1,36.39969821088016,-80.260958997532725,457.6953125,,,,,,,,,,,,,,,,,,,,,,
87,1,36.399791082367301,-80.2609983086586,456.4921875,,,,,,,,,,,,,,,,,,,,,,
88,1,36.399846905842423,-80.261016329750419,455.5390625,,,,,,,,,,,,,,,,,,,,,,
89,1,36.399920918047428,-80.261045414954424,454.53125,,,,,,,,,,,,,,,,,,,,,,
90,1,36.399983949959278,-80.261074919253588,453.80859375,,,,,,,,,,,,,,,,,,,,,,
91,1,36.400049915537238,-80.261100819334388,452.95703125,,,,,,,,,,,,,,,,,,,,,,
92,1,36.40012526884675,-80.261100986972451,451.73828125,,,,,,,,,,,,,,,,,,,,,,
93,1,36.400185534730554,-80.261097466573119,450.703125,,,,,,,,,,,,,,,,,,,,,,
94,1,36.400252757593989,-80.261060586199164,448.99609375,,,,,,,,,,,,,,,,,,,,,,
95,1,36.400326937437057,-80.261019766330719,447.70703125,,,,,,,,,,,,,,,,,,,,,,
96,1,36.400402206927538,-80.260948603972793,446.4140625,,,,,,,,,,,,,,,,,,,,,,
97,1,36.400449564680457,-80.260895797982812,445.484375,,,,,,,,,,,,,,,,,,,,,,
98,1,36.400477811694145,-80.260865539312363,444.81640625,,,,,,,,,,,,,,,,,,,,,,
99,1,36.400512093678117,-80.260835196822882,444.2421875,,,,,,,,,,,,,,,,,,,,,,
100,1,36.40052299015224,-80.260774428024888,443.3046875,,,,,,,,,,,,,,,,,,,,,,
101,1,36.400546291843057,-80.26072078384459,442.60546875,,,,,,,,,,,,,,,,,,,,,,
102,1,36.400582417845726,-80.260655404999852,441.7421875,,,,,,,,,,,,,,,,,,,,,,
103,1,36.400620136409998,-80.260616932064295,441.2109375,,,,,,,,,,,,,,,,,,,,,,
104,1,36.400652155280113,-80.260589439421892,440.76171875,,,,,,,,,,,,,,,,,,,,,,
105,1,36.400677468627691,-80.260527497157454,439.875,,,,,,,,,,,,,,,,,,,,,,
106,1,36.400711499154568,-80.260462956503034,439.40234375,,,,,,,,,,,,,,,,,,,,,,
107,1,36.400737063959241,-80.260395901277661,439.0078125,,,,,,,,,,,,,,,,,,,,,,
108,1,36.400778219103813,-80.260307304561138,438.42578125,,,,,,,,,,,,,,,,,,,,,,
109,1,36.400811327621341,-80.260218204930425,437.49609375,,,,,,,,,,,,,,,,,,,,,,
110,1,36.400840999558568,-80.26014075614512,436.3203125,,,,,,,,,,,,,,,,,,,,,,
111,1,36.400860780850053,-80.260073198005557,434.859375,,,,,,,,,,,,,,,,,,,,,,
112,1,36.40088701620698,-80.259986193850636,432.97265625,,,,,,,,,,,,,,,,,,,,,,
113,1,36.400922471657395,-80.259923664852977,430.94921875,,,,,,,,,,,,,,,,,,,,,,
114,1,36.400954574346542,-80.259868176653981,428.70703125,,,,,,,,,,,,,,,,,,,,,,
115,1,36.400998160243034,-80.259819813072681,425.41015625,,,,,,,,,,,,,,,,,,,,,,
116,1,36.401043506339192,-80.259783519431949,422.6953125,,,,,,,,,,,,,,,,,,,,,,
117,1,36.401091031730175,-80.259755691513419,420.48828125,,,,,,,,,,,,,,,,,,,,,,
118,1,36.401132857427001,-80.259725600481033,418.51953125,,,,,,,,,,,,,,,,,,,,,,
119,1,36.401165630668402,-80.259708752855659,417.0703125,,,,,,,,,,,,,,,,,,,,,,
120,1,36.401191195473075,-80.259684445336461,416.02734375,,,,,,,,,,,,,,,,,,,,,,
121,1,36.401226902380586,-80.259667513892055,414.70703125,,,,,,,,,,,,,,,,,,,,,,
122,1,36.40126914717257,-80.259659886360168,413.22265625,,,,,,,,,,,,,,,,,,,,,,
123,1,36.401302926242352,-80.25966189801693,412.0390625,,,,,,,,,,,,,,,,,,,,,,
124,1,36.401336621493101,-80.259669693186879,410.81640625,,,,,,,,,,,,,,,,,,,,,,
125,1,36.401372496038675,-80.259685283526778,409.78515625,,,,,,,,,,,,,,,,,,,,,,
126,1,36.401422033086419,-80.259708249941468,408.28125,,,,,,,,,,,,,,,,,,,,,,
127,1,36.401480454951525,-80.259742699563503,406.23828125,,,,,,,,,,,,,,,,,,,,,,
128,1,36.401521693915129,-80.259769354015589,404.6171875,,,,,,,,,,,,,,,,,,,,,,
129,1,36.401591598987579,-80.259816544130445,402.87890625,,,,,,,,,,,,,,,,,,,,,,
130,1,36.401656307280064,-80.259858118370175,401.3046875,,,,,,,,,,,,,,,,,,,,,,
131,1,36.401744401082397,-80.259930454194546,398.46875,,,,,,,,,,,,,,,,,,,,,,
132,1,36.401809863746166,-80.259981332346797,396.50390625,,,,,,,,,,,,,,,,,,,,,,
133,1,36.401895023882389,-80.26004453189671,394.375,,,,,,,,,,,,,,,,,,,,,,
134,1,36.401961408555508,-80.260105216875672,392.90234375,,,,,,,,,,,,,,,,,,,,,,
135,1,36.402018824592233,-80.260180067270994,390.9453125,,,,,,,,,,,,,,,,,,,,,,
136,1,36.402036342769861,-80.26022532954812,390.33203125,,,,,,,,,,,,,,,,,,,,,,
137,1,36.402052519842982,-80.260305376723409,389.3203125,,,,,,,,,,,,,,,,,,,,,,
138,1,36.402058722451329,-80.260349297896028,388.75390625,,,,,,,,,,,,,,,,,,,,,,
139,1,36.402117311954498,-80.260432278737426,387.51171875,,,,,,,,,,,,,,,,,,,,,,
140,1,36.402176739647985,-80.260494723916054,386.2578125,,,,,,,,,,,,,,,,,,,,,,
141,1,36.402251673862338,-80.260543087497354,384.35546875,,,,,,,,,,,,,,,,,,,,,,
142,1,36.402302971109748,-80.260569071397185,383.5859375,,,,,,,,,,,,,,,,,,,,,,
143,1,36.402361392974854,-80.260635036975145,382.95703125,,,,,,,,,,,,,,,,,,,,,,
144,1,36.402416462078691,-80.260645346716046,382.36328125,,,,,,,,,,,,,,,,,,,,,,
145,1,36.402489216998219,-80.260667810216546,381.4296875,,,,,,,,,,,,,,,,,,,,,,
146,1,36.402585357427597,-80.260661859065294,380.0625,,,,,,,,,,,,,,,,,,,,,,
147,1,36.402633637189865,-80.260667642578483,379.34375,,,,,,,,,,,,,,,,,,,,,,
148,1,36.402641348540783,-80.260665128007531,379.2890625,,,,,,,,,,,,,,,,,,,,,,
149,1,36.402646545320749,-80.260662361979485,379.265625,,,,,,,,,,,,,,,,,,,,,,
150,1,36.40271108597517,-80.260651130229235,378.83203125,,,,,,,,,,,,,,,,,,,,,,
151,1,36.402777973562479,-80.260661439970136,378.30859375,,,,,,,,,,,,,,,,,,,,,,
152,1,36.402832623571157,-80.260648867115378,378,,,,,,,,,,,,,,,,,,,,,,
153,1,36.40291091054678,-80.26063084602356,378,,,,,,,,,,,,,,,,,,,,,,
154,1,36.403016187250614,-80.260579045861959,378.01171875,,,,,,,,,,,,,,,,,,,,,,
155,1,36.403051894158125,-80.26053755544126,377.9921875,,,,,,,,,,,,,,,,,,,,,,
156,1,36.403085673227906,-80.260493298992515,377.8828125,,,,,,,,,,,,,,,,,,,,,,
157,1,36.403107130900025,-80.260439654812217,377.6953125,,,,,,,,,,,,,,,,,,,,,,
158,1,36.403129259124398,-80.260361367836595,377.34375,,,,,,,,,,,,,,,,,,,,,,
159,1,36.403138982132077,-80.26028492487967,376.7109375,,,,,,,,,,,,,,,,,,,,,,
160,1,36.403142753988504,-80.260187359526753,375.890625,,,,,,,,,,,,,,,,,,,,,,
161,1,36.403151722624898,-80.260135810822248,375.94140625,,,,,,,,,,,,,,,,,,,,,,
162,1,36.403188016265631,-80.260060206055641,375.66015625,,,,,,,,,,,,,,,,,,,,,,
163,1,36.403245935216546,-80.259997425600886,374.7734375,,,,,,,,,,,,,,,,,,,,,,
164,1,36.403292790055275,-80.259954845532775,373.9375,,,,,,,,,,,,,,,,,,,,,,
165,1,36.403346098959446,-80.25990086607635,372.77734375,,,,,,,,,,,,,,,,,,,,,,
166,1,36.403392367064953,-80.259834984317422,372.015625,,,,,,,,,,,,,,,,,,,,,,
167,1,36.403429163619876,-80.259776478633285,372.29296875,,,,,,,,,,,,,,,,,,,,,,
168,1,36.403463194146752,-80.259723421186209,372.66796875,,,,,,,,,,,,,,,,,,,,,,
169,1,36.40350996516645,-80.259660556912422,372.625,,,,,,,,,,,,,,,,,,,,,,
170,1,36.403542989864945,-80.2596081700176,372.34375,,,,,,,,,,,,,,,,,,,,,,
171,1,36.403581043705344,-80.259529547765851,372.203125,,,,,,,,,,,,,,,,,,,,,,
172,1,36.403615828603506,-80.259469449520111,371.78125,,,,,,,,,,,,,,,,,,,,,,
173,1,36.403646087273955,-80.259414883330464,371.4375,,,,,,,,,,,,,,,,,,,,,,
174,1,36.40370056964457,-80.259326035156846,371.09375,,,,,,,,,,,,,,,,,,,,,,
175,1,36.403734600171447,-80.259253196418285,370.42578125,,,,,,,,,,,,,,,,,,,,,,
176,1,36.403767205774784,-80.25918010622263,370.484375,,,,,,,,,,,,,,,,,,,,,,
177,1,36.403808780014515,-80.259119002148509,369.9921875,,,,,,,,,,,,,,,,,,,,,,
178,1,36.4038803614676,-80.259049516171217,368.046875,,,,,,,,,,,,,,,,,,,,,,
179,1,36.403974741697311,-80.258984724059701,366.09375,,,,,,,,,,,,,,,,,,,,,,
180,1,36.404058393090963,-80.258936695754528,364.32421875,,,,,,,,,,,,,,,,,,,,,,
181,1,36.404124945402145,-80.258904593065381,362.41015625,,,,,,,,,,,,,,,,,,,,,,
182,1,36.404180601239204,-80.258872909471393,361.6484375,,,,,,,,,,,,,,,,,,,,,,
183,1,36.404244555160403,-80.25881314650178,360.9296875,,,,,,,,,,,,,,,,,,,,,,
184,1,36.404316471889615,-80.258792191743851,360.0546875,,,,,,,,,,,,,,,,,,,,,,
185,1,36.404381850734353,-80.258788419887424,359.85546875,,,,,,,,,,,,,,,,,,,,,,
186,1,36.404447564855218,-80.258790263906121,359.74609375,,,,,,,,,,,,,,,,,,,,,,
187,1,36.404511015862226,-80.258816834539175,360.33984375,,,,,,,,,,,,,,,,,,,,,,
188,1,36.40460011549294,-80.258861593902111,361.54296875,,,,,,,,,,,,,,,,,,,,,,
189,1,36.404674798250198,-80.258904509246349,362.72265625,,,,,,,,,,,,,,,,,,,,,,
190,1,36.404749983921647,-80.258921775966883,362.58203125,,,,,,,,,,,,,,,,,,,,,,
191,1,36.404823241755366,-80.258925212547183,362.0546875,,,,,,,,,,,,,,,,,,,,,,
192,1,36.404913766309619,-80.258902413770556,361.41796875,,,,,,,,,,,,,,,,,,,,,,
193,1,36.404986102133989,-80.258861929178238,360.65625,,,,,,,,,,,,,,,,,,,,,,
194,1,36.405034633353353,-80.258800070732832,359.33203125,,,,,,,,,,,,,,,,,,,,,,
195,1,36.405072100460529,-80.258659590035677,356.67578125,,,,,,,,,,,,,,,,,,,,,,
196,1,36.405114345252514,-80.258537046611309,354.78515625,,,,,,,,,,,,,,,,,,,,,,
197,1,36.40513077378273,-80.258447527885437,353.5,,,,,,,,,,,,,,,,,,,,,,
198,1,36.40513856895268,-80.258407294750214,352.97265625,,,,,,,,,,,,,,,,,,,,,,
199,1,36.405149213969707,-80.25835582986474,352.3125,,,,,,,,,,,,,,,,,,,,,,
200,1,36.405152650550008,-80.258312495425344,351.63671875,,,,,,,,,,,,,,,,,,,,,,
201,1,36.40515717677772,-80.258258683606982,350.65234375,,,,,,,,,,,,,,,,,,,,,,
202,1,36.40515960752964,-80.258207973092794,349.69140625,,,,,,,,,,,,,,,,,,,,,,
203,1,36.405158685520291,-80.258159106597304,348.71875,,,,,,,,,,,,,,,,,,,,,,
204,1,36.405164385214448,-80.25811149738729,348.19921875,,,,,,,,,,,,,,,,,,,,,,
205,1,36.405196404084563,-80.258037988096476,347.87109375,,,,,,,,,,,,,,,,,,,,,,
206,1,36.405249126255512,-80.257990714162588,347.73046875,,,,,,,,,,,,,,,,,,,,,,
207,1,36.405275529250503,-80.257961628958583,347.67578125,,,,,,,,,,,,,,,,,,,,,,
208,1,36.405306458473206,-80.257913181558251,347.69140625,,,,,,,,,,,,,,,,,,,,,,
209,1,36.405322970822453,-80.257845539599657,347.44921875,,,,,,,,,,,,,,,,,,,,,,
210,1,36.405322551727295,-80.257771192118526,347.02734375,,,,,,,,,,,,,,,,,,,,,,
211,1,36.40531693585217,-80.25771084241569,347.15234375,,,,,,,,,,,,,,,,,,,,,,
212,1,36.405322384089231,-80.257651666179299,347.296875,,,,,,,,,,,,,,,,,,,,,,
213,1,36.405340321362019,-80.257594501599669,347.35546875,,,,,,,,,,,,,,,,,,,,,,
214,1,36.405364209786057,-80.257529374212027,347.39453125,,,,,,,,,,,,,,,,,,,,,,
215,1,36.405384493991733,-80.257474137470126,347.30859375,,,,,,,,,,,,,,,,,,,,,,
216,1,36.405412908643484,-80.257416134700179,347,,,,,,,,,,,,,,,,,,,,,,
217,1,36.405451465398073,-80.257358718663454,347.2265625,,,,,,,,,,,,,,,,,,,,,,
218,1,36.405511144548655,-80.257309349253774,346.921875,,,,,,,,,,,,,,,,,,,,,,
219,1,36.405572332441807,-80.257248831912875,345.81640625,,,,,,,,,,,,,,,,,,,,,,
220,1,36.405668556690216,-80.257151015102863,344.359375,,,,,,,,,,,,,,,,,,,,,,
221,1,36.405742652714252,-80.257056215777993,342.44140625,,,,,,,,,,,,,,,,,,,,,,
222,1,36.405798643827438,-80.256955968216062,342.4296875,,,,,,,,,,,,,,,,,,,,,,
223,1,36.405854132026434,-80.256849518045783,343.328125,,,,,,,,,,,,,,,,,,,,,,
224,1,36.405918002128601,-80.25672672316432,344.21484375,,,,,,,,,,,,,,,,,,,,,,
225,1,36.405987488105893,-80.256637204438448,344.0234375,,,,,,,,,,,,,,,,,,,,,,
226,1,36.406059907749295,-80.256553385406733,343.85546875,,,,,,,,,,,,,,,,,,,,,,
227,1,36.40612218528986,-80.256475936621428,342.90234375,,,,,,,,,,,,,,,,,,,,,,
228,1,36.40618328936398,-80.256384238600731,341.80078125,,,,,,,,,,,,,,,,,,,,,,
229,1,36.406241459771991,-80.256264125928283,340.08203125,,,,,,,,,,,,,,,,,,,,,,
230,1,36.406293595209718,-80.256143761798739,337.9765625,,,,,,,,,,,,,,,,,,,,,,
231,1,36.406342796981335,-80.255995905026793,336.52734375,,,,,,,,,,,,,,,,,,,,,,
232,1,36.406369283795357,-80.255910074338317,336.64453125,,,,,,,,,,,,,,,,,,,,,,
233,1,36.40641144476831,-80.255810245871544,336.1875,,,,,,,,,,,,,,,,,,,,,,
234,1,36.406438434496522,-80.255746291950345,335.8984375,,,,,,,,,,,,,,,,,,,,,,
235,1,36.406458970159292,-80.25569424033165,334.9609375,,,,,,,,,,,,,,,,,,,,,,
236,1,36.40647204592824,-80.255649983882904,333.91015625,,,,,,,,,,,,,,,,,,,,,,
237,1,36.406479673460126,-80.255573205649853,332.24609375,,,,,,,,,,,,,,,,,,,,,,
238,1,36.406473470851779,-80.255506737157702,331.25390625,,,,,,,,,,,,,,,,,,,,,,
239,1,36.406470453366637,-80.255455691367388,330.58984375,,,,,,,,,,,,,,,,,,,,,,
240,1,36.406466346234083,-80.255406489595771,329.9453125,,,,,,,,,,,,,,,,,,,,,,
241,1,36.406464418396354,-80.255356449633837,329.30078125,,,,,,,,,,,,,,,,,,,,,,
242,1,36.406478332355618,-80.255288304761052,329.140625,,,,,,,,,,,,,,,,,,,,,,
243,1,36.406503226608038,-80.255200965330005,329.015625,,,,,,,,,,,,,,,,,,,,,,
244,1,36.406522421166301,-80.255122678354383,328.71484375,,,,,,,,,,,,,,,,,,,,,,
245,1,36.406548907980323,-80.255048498511314,328.11328125,,,,,,,,,,,,,,,,,,,,,,
246,1,36.406608084216714,-80.254945484921336,326.7109375,,,,,,,,,,,,,,,,,,,,,,
247,1,36.4066416118294,-80.254905922338367,325.953125,,,,,,,,,,,,,,,,,,,,,,
248,1,36.406715791672468,-80.254892511293292,324.94140625,,,,,,,,,,,,,,,,,,,,,,
249,1,36.406779158860445,-80.25486946105957,324.578125,,,,,,,,,,,,,,,,,,,,,,
250,1,36.406836826354265,-80.254823779687285,323.640625,,,,,,,,,,,,,,,,,,,,,,
251,1,36.406885273754597,-80.254756892099977,323.03515625,,,,,,,,,,,,,,,,,,,,,,
252,1,36.406948305666447,-80.254668379202485,323.23828125,,,,,,,,,,,,,,,,,,,,,,
253,1,36.407011169940233,-80.254603838548064,323,,,,,,,,,,,,,,,,,,,,,,
254,1,36.40707210637629,-80.254541309550405,323,,,,,,,,,,,,,,,,,,,,,,
255,1,36.40713220462203,-80.254503088071942,323.109375,,,,,,,,,,,,,,,,,,,,,,
256,1,36.407216275110841,-80.254494957625866,323.24609375,,,,,,,,,,,,,,,,,,,,,,
257,1,36.407250137999654,-80.254495209082961,323.3046875,,,,,,,,,,,,,,,,,,,,,,
